word,freq_hike,freq_cut,p_hike,p_cut,log_odds
анатольевича,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
трансляции,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
уходящего,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
молодым,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
оптимальные,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
конвертировать,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
исчерпывает,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
склоняетесь,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
затруднении,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отклонится,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
неоправдавшегося,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
портфельных,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
расширят,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отдаст,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
переплатить,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
теряем,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
университеты,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
преодолеть,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
вэбу,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
максимумам,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
предложим,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
вычитая,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ответом,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
допускаться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
непрозрачных,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
встречать,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
формулировкой,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
нормализовывалась,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
юаневые,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
невозможны,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сформированных,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
оборудовании,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
макроопроса,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ухудшалась,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
одобрил,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
подобным,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
нарастят,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
крупнейшего,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
уговорить,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
весомый,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
придается,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
материал,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
коэффициентами,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
трансграничным,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
длятся,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
городах,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ослаблялись,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
покупался,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
владикавказ,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отраслевую,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
обладать,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ездят,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ввозим,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
приятное,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
укоренится,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
готовиться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
составлять,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ощутят,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
подкреплялась,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
обусловило,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
президенты,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
плавными,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
подробная,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сентябрем,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
свопы,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
вчерашний,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отводите,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ответной,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
впечатления,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
покупаем,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
доведено,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
предъявляли,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ограничивая,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
нестабильные,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
намерениях,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
барьером,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
переоцените,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
приемлемыми,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
адекватную,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
опубликуете,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
высоковероятным,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
показателями,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
валовое,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
квартальный,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
оправданны,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
раннего,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
совершенны,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
местам,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
допандемических,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отчетностей,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
автоматизация,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
поднялся,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
стимулом,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
предпочитали,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
заниженными,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
монетарные,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
упущенное,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отбрасываете,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
начинающегося,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
танков,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
образно,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
соотносите,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
оказывается,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
sargent,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
пороговом,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
трилеммы,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сегрегация,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отказывается,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
механизмам,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
дилеры,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
присущих,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
брокерскими,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
достигнете,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
изменит,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
двухстороннем,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
межотраслевая,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
возникающей,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сюжеты,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
рекордном,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
корреспондентские,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отрезвить,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
осеннюю,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
философский,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
коснется,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
льший,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
пересмотру,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
осязаемой,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
опережающего,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
пытается,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
увлекаться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сниженным,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сообществом,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
растягивает,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
плановые,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
числовое,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
съедаться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
внесли,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
мотивов,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
релевантнее,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
кредитору,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
разогревать,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
указывается,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
содержательно,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
решаются,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
денис,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ястребиности,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
государственными,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сдают,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
интересоваться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
международная,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
либерализовывались,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
закрытую,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
смириться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
испугаться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
акцентировали,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
торможения,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
методологию,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
заменив,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
проектному,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
поставщик,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
игроки,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
обычных,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
применили,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
понимает,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
комнату,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
выходы,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сохраняющихся,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
похожа,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
подпитывается,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
предсказать,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
фактического,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
осенней,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
предусмотрели,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
повысите,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ужесточались,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
альтернативами,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
боится,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
дизайном,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
добрали,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
тщательно,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
критике,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
соразмерного,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
лежкость,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
навредило,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
противоэпидемических,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
подстегивает,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
очередного,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
рассчитываемая,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
застраховаться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
подать,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
делового,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
деталям,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
глубокая,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
придерживают,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
происходящий,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ощущаете,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
management,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
расхожему,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
обстоят,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
безопасны,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
скобку,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
street,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
торможению,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
исполнительного,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
минимуме,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
коснусь,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
постановления,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
произвести,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
соотносить,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
нехороший,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
берете,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
расширенную,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
зарубежным,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
тормозиться,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
флоатерам,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
автомобильном,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
понятной,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
случая,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
объективно,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
заключались,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
думал,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
айтишников,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
затронута,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
миграционный,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
промедление,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
рекорды,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
производственными,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
заканчивая,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
дальневосточная,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
забайкалья,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
иркутской,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
безналичной,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
преференциями,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
непубличных,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
утратой,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ная,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
впечатляющие,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
прозрачно,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
обзору,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
наметки,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сахаре,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
зеркалирование,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
средством,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
зам,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
подходом,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
оставляет,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
привлечено,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
маркер,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
разночтений,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
побочный,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
понятнее,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сопряжены,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
начального,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
рассогласованность,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сильной,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
взвешенное,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
функционирование,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
восполнения,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
поставлены,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
декарбонизацией,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
повышал,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
включена,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
высшего,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
мощностям,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
мошенничества,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
китайские,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
калужская,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
москву,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
количественная,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
опровергает,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
мосбиржу,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ценовым,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
локдаунами,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
худший,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
обещали,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
агентами,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
интегральной,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ужесточило,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
расчетной,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
понятную,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
приостановился,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
публичному,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
демпферный,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
наметились,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
прорабатывает,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
потенциальная,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
предусмотрен,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
уборки,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
накапливая,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
простаивали,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
автономных,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
ужесточаем,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
строящегося,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
многообразие,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
новостройке,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
запретительным,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
сдвинутой,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
заякорились,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
возвращались,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
задаете,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
незначимый,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
микрофинансовым,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
инициативой,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
заработная,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
одиноки,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
наилучшее,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
минимизации,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
скорое,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
перегружать,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
неэластичен,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
декомпозицию,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
конкурентоспособным,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
циклы,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
близкую,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
обналичивание,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
татарстана,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
пшеница,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
страховании,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
курицу,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
эмиратами,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
внутрь,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
подсолнечному,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
госстимулирования,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
технически,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
мордовмедиа,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
поступившие,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
переманить,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
микропредприятиям,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
третью,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
внутренняя,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
остальном,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
усредняя,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
несвойственную,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
пересмотрим,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
закупкам,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
добавочные,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
достигнуто,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
производятся,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
соединенных,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
вовлеченности,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
осознает,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
описываем,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
свинину,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
энергоемкой,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
перестановок,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
снижал,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
отскок,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
привержены,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
роботизацию,1,0,1.3103599130543764e-05,1.204296061253388e-07,4.689576813546218
